Pclass,Age,SibSp,Fare,Parch,Cabin,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Embarked_U
0.0,0.4470972606182458,0.0,0.05130978285055781,0.0,0.8231292517006802,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.6732847449107816,0.125,0.11594107850967697,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.2963056044232219,0.0,0.014630827210317117,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.5853229454636844,0.0,0.06640417918791278,0.0,0.7210884353741497,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.4219653179190751,0.0,0.020494635090094415,0.0,0.9659863945578231,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.04713766070721715,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5,0.4470972606182458,0.125,0.050748620223090936,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.39683337521990447,0.0,0.015411575213749286,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.37170143252073384,0.0,0.18249984580226933,0.0,0.2653061224489796,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5476250314149284,0.0,0.11316786160148591,0.16666666666666666,0.11564625850340135,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.3497109826589595,0.0,0.014110458666029575,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.5036441316913798,0.0,0.015126992566498259,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.3497109826589595,0.0,0.4328841690069588,0.0,0.5986394557823129,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.4847951746670017,0.0,0.015468569817999833,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.2837396330736366,0.25,0.022446505098674838,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.01985423473234481,0.125,0.050748620223090936,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.20834380497612465,0.125,0.014110458666029575,0.16666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.3497109826589595,0.0,0.04364049521284362,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.37170143252073384,0.0,0.016908073949327893,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.08268409148027142,0.0,0.05123658772523604,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5601910027645137,0.0,0.051822148727810165,0.0,0.17687074829931973,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.37170143252073384,0.0,0.20772776566317125,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.3497109826589595,0.0,0.028302115124416098,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.2711736617240512,0.0,0.09661756542473082,0.3333333333333333,0.18367346938775508,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.4470972606182458,0.0,0.13858277060920987,0.3333333333333333,0.13605442176870747,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.10781603417944208,0.5,0.06104473451835265,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.1329479768786127,0.5,0.06104473451835265,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.39683337521990447,0.125,0.050748620223090936,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.6230208595124404,0.125,0.20772776566317125,0.0,0.5578231292517006,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.7989444584066349,0.0,0.050748620223090936,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.2334757476752953,0.125,0.050748620223090936,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.3497109826589595,0.0,0.02705779799394608,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.4093993465694898,0.125,0.04006213192611313,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.09525006282985675,0.125,0.07173122281533045,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.20834380497612465,0.0,0.21642978772242535,0.3333333333333333,0.5238095238095238,0.0,1.0,1.0,0.0,0.0,0.0
0.5,0.33400351847197784,0.0,0.050748620223090936,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.015281580671177828,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.2711736617240512,0.0,0.014102260811993537,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.2711736617240512,0.0,0.015175789316712771,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.7738125157074642,0.0,0.051822148727810165,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.5978889168132697,0.125,0.07729405233978466,0.0,0.013605442176870748,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.3497109826589595,0.0,0.4440992237022602,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.4847951746670017,0.125,0.1554664461834305,0.16666666666666666,0.9115646258503401,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.4470972606182458,0.125,0.033962538149299316,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.49736114601658704,0.0,0.015411575213749286,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.34656948982156316,0.0,0.026350245115835676,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2963056044232219,0.25,0.04713766070721715,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2334757476752953,0.0,0.015411575213749286,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.35913546117114853,0.0,0.04113566043083236,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.39683337521990447,0.0,0.015330377421392339,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.7738125157074642,0.0,0.020494635090094415,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.6607187735611963,0.25,0.10048070654571319,0.0,0.32653061224489793,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4470972606182458,0.0,0.051504969851415845,0.0,0.8231292517006802,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.19577783362653933,0.0,0.015712553569072387,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2334757476752953,0.0,0.028302115124416098,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.4219653179190751,0.0,0.025374310111545468,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4847951746670017,0.125,0.1091095334796455,0.0,0.8707482993197279,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.125,0.028220722145058292,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.39683337521990447,0.0,0.015468569817999833,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.3088715757728072,0.125,0.05855610025741262,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4847951746670017,0.125,0.21642978772242535,0.16666666666666666,0.5102040816326531,1.0,0.0,1.0,0.0,0.0,0.0
0.5,0.6732847449107816,0.0,0.050748620223090936,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.4470972606182458,0.0,0.07831878409428937,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.3497109826589595,0.0,0.017005667449756914,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.22090977632571,0.0,0.1554664461834305,0.3333333333333333,0.9183673469387755,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.5853229454636844,0.0,0.02927805012870631,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.7486805730082936,0.125,0.15458810467956932,0.16666666666666666,0.19727891156462585,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.4345312892686604,0.0,0.013907073811135496,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.648152802211611,0.125,0.1527664244005612,0.0,0.6530612244897959,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.5853229454636844,0.0,0.014151057562208049,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.015126992566498259,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,0.4596632319678311,0.125,0.050748620223090936,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.4470972606182458,0.125,0.04713766070721715,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.3497109826589595,0.0,0.06441171028315387,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.610454888162855,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.610454888162855,0.125,0.11111839809247648,0.0,0.027210884353741496,0.0,1.0,1.0,0.0,0.0,0.0
0.5,0.2963056044232219,0.25,0.05270049023167135,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.3497109826589595,0.0,0.08275928836380983,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.5476250314149284,0.0,0.015712553569072387,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.4345312892686604,0.0,0.051822148727810165,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.4470972606182458,0.125,0.030351578633425542,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.37170143252073384,0.0,0.015411575213749286,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.33400351847197784,0.0,0.05953203526170282,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.2711736617240512,0.125,0.08115719346076702,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.49736114601658704,0.0,0.2995388511917728,0.0,0.3877551020408163,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.4847951746670017,0.125,0.06104473451835265,0.8333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.013760683560491965,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.2963056044232219,0.125,0.12687155055772734,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.4219653179190751,0.125,0.028106928123558056,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.32143754712239253,0.125,0.031425107138144774,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.04498617743151546,0.25,0.07612293033463641,0.16666666666666666,0.9795918367346939,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.32143754712239253,0.0,0.020494635090094415,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.33400351847197784,0.125,0.028212719478023115,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.5224930887157577,0.125,0.10257896680493714,0.0,0.6462585034013605,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.24604171902488062,0.125,0.030725752114070404,0.16666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.2586076903744659,0.0,0.015330377421392339,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2586076903744659,0.0,0.031425107138144774,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.7612465443578789,0.0,0.06308600017332605,0.0,0.7482993197278911,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.7109826589595376,0.0,0.024105594605968193,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.2586076903744659,0.0,0.15216446768991498,0.0,0.7755102040816326,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.32143754712239253,0.0,0.015411575213749286,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.015094396337354966,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.05855610025741262,0.0,0.03401360544217687,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.6355868308620256,0.0,0.013768881414528002,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.39683337521990447,0.0,0.05953203526170282,0.0,0.22448979591836735,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.3497109826589595,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.10781603417944208,0.375,0.05445717323939373,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.38426740387031916,0.125,0.05123658772523604,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.5099271173661725,0.0,0.07746484096553544,0.8333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.125,0.031425107138144774,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.01985423473234481,0.375,0.05445717323939373,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.11027245763075773,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.5978889168132697,0.125,0.1497654242623688,0.0,0.6870748299319728,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.6984166876099522,0.0,0.06929138530460494,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.3497109826589595,0.0,0.014736618564782174,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2837396330736366,0.0,0.014736618564782174,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.22090977632571,0.0,0.044893010197349675,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.2586076903744659,0.0,0.01646070534336126,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.015281580671177828,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.22090977632571,0.0,0.013175122557917838,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,0.2963056044232219,0.25,0.1434624456306609,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.39683337521990447,0.125,0.030253985132996517,0.16666666666666666,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,0.2837396330736366,0.0,0.025374310111545468,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.723548630309123,0.0,0.22109807522194713,0.3333333333333333,0.7346938775510203,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.6230208595124404,0.25,0.2608674266467732,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.49736114601658704,0.0,0.014102260811993537,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.5853229454636844,0.0,0.04994347384455151,0.0,0.8979591836734694,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.4470972606182458,0.0,0.014630827210317117,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.24604171902488062,0.125,0.015468569817999833,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.39683337521990447,0.25,0.1434624456306609,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.015175789316712771,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.5350590600653431,0.0,0.015712553569072387,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.3497109826589595,0.125,0.10149724044618187,0.0,0.3945578231292517,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.49736114601658704,0.125,0.07612293033463641,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.38426740387031916,0.125,0.10149724044618187,0.0,0.2585034013605442,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.8743402865041467,0.0,0.020494635090094415,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.38426740387031916,0.0,0.025374310111545468,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.22090977632571,0.0,0.015175789316712771,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.30258859009801453,0.0,0.015712553569072387,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.22090977632571,0.0,0.019209719063445922,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.5350590600653431,0.125,0.09154270340242172,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4470972606182458,0.0,1.0,0.16666666666666666,0.2312925170068027,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.3497109826589595,0.0,0.01588334219482317,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.33400351847197784,0.0,0.1497654242623688,0.0,0.7414965986394557,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.24604171902488062,0.0,0.01800600082915438,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.17064589092736868,0.625,0.09154270340242172,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.7486805730082936,0.125,0.07612293033463641,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.3088715757728072,0.125,0.08115719346076702,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.17064589092736868,0.5,0.07746484096553544,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2334757476752953,0.0,0.019852079483269742,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.22090977632571,0.0,0.015216388212891242,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.18321186227695402,0.0,0.41250332793836464,0.16666666666666666,0.21768707482993196,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.38426740387031916,0.125,0.11125659048908397,0.0,0.1292517006802721,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.04498617743151546,0.0,0.026187654344120927,0.16666666666666666,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.3088715757728072,0.0,0.014102260811993537,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.7486805730082936,0.0,0.051822148727810165,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.648152802211611,0.0,0.026350245115835676,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.015094396337354966,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.610454888162855,0.125,0.21642978772242535,0.16666666666666666,0.5102040816326531,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.5224930887157577,0.0,0.014931805565640218,0.0,0.945578231292517,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.22090977632571,0.125,0.4440992237022602,0.0,0.4965986394557823,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.4345312892686604,0.0,0.05130978285055781,0.0,0.8163265306122449,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.22090977632571,0.0,0.028212719478023115,0.16666666666666666,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.3088715757728072,0.0,0.015110792045427042,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.32143754712239253,0.125,0.015330377421392339,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.4847951746670017,0.0,0.050748620223090936,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.5601910027645137,0.0,0.026350245115835676,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5224930887157577,0.0,0.05130978285055781,0.0,0.8163265306122449,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.2711736617240512,0.0,0.29580589980036276,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.2963056044232219,0.0,0.09662576327876685,0.0,0.5714285714285714,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.3497109826589595,0.0,0.051822148727810165,0.0,0.38095238095238093,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.5978889168132697,0.125,0.10149724044618187,0.0,0.3945578231292517,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.35913546117114853,0.0,0.018510168852370702,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.648152802211611,0.0,0.025374310111545468,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2334757476752953,0.0,0.014931805565640218,0.0,0.9523809523809523,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.4722292033174164,0.0,0.4440992237022602,0.0,0.4489795918367347,1.0,0.0,1.0,0.0,0.0,0.0
0.5,0.33400351847197784,0.0,0.020494635090094415,0.0,0.7891156462585034,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.030253985132996517,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.4093993465694898,0.0,0.015175789316712771,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.0701181201306861,0.0,0.06441171028315387,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.20834380497612465,0.125,0.013768881414528002,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.4219653179190751,0.0,0.025374310111545468,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.6230208595124404,0.0,0.025374310111545468,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.33400351847197784,0.125,0.10364429745562033,0.0,0.9319727891156462,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.24604171902488062,0.0,0.016908073949327893,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.37170143252073384,0.375,0.04098927018018883,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.015102594191391004,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,0.3088715757728072,0.125,0.050748620223090936,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.3088715757728072,0.125,0.015468569817999833,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.35913546117114853,0.0,0.41250332793836464,0.0,0.21768707482993196,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.1329479768786127,0.0,0.036670757786204655,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.35285247549635584,0.0,0.031425107138144774,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.5978889168132697,0.125,0.06709553154495196,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4345312892686604,0.0,1.0,0.0,0.10204081632653061,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.3497109826589595,0.0,0.05855610025741262,0.0,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.4470972606182458,0.125,0.15390495017656614,0.0,0.4557823129251701,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.2586076903744659,0.25,0.5121218935012878,0.3333333333333333,0.23809523809523808,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.2963056044232219,0.125,0.031425107138144774,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.38426740387031916,0.0,0.015468569817999833,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.8743402865041467,0.125,0.13858277060920987,0.16666666666666666,0.13605442176870747,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.19577783362653933,0.125,0.03952536767375352,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.37170143252073384,0.0,0.025374310111545468,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.2334757476752953,0.125,0.10364429745562033,0.0,0.6802721088435374,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.38426740387031916,0.0,0.015126992566498259,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5,0.04498617743151546,0.125,0.044893010197349675,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0701181201306861,0.0,0.024349578357040744,0.16666666666666666,0.8027210884353742,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.4093993465694898,0.0,0.018542765081513996,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2837396330736366,0.0,0.015411575213749286,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.5978889168132697,0.125,0.12687155055772734,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.003141492837396331,0.125,0.028302115124416098,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.34656948982156316,0.0,0.015216388212891242,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.4093993465694898,0.0,0.16883675574220638,0.0,0.27210884353741494,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.5099271173661725,0.0,0.013907073811135496,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.24604171902488062,0.0,0.014110458666029575,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.4470972606182458,0.125,0.23422440102965048,0.3333333333333333,0.31972789115646255,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.19577783362653933,0.0,0.015175789316712771,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.6355868308620256,0.125,0.15216446768991498,0.0,0.6258503401360545,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.3497109826589595,0.0,0.07729405233978466,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.3779844181955265,0.0,0.015126992566498259,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.3497109826589595,0.125,0.04713766070721715,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.39683337521990447,0.0,0.016322512946753766,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.2963056044232219,0.0,0.018542765081513996,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.5978889168132697,0.0,0.015330377421392339,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.7109826589595376,0.0,0.020494635090094415,0.0,0.9251700680272108,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.6732847449107816,0.125,0.044893010197349675,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.22090977632571,0.0,0.015126992566498259,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.015126992566498259,0.0,0.9727891156462585,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.05755214878110078,0.0,0.024349578357040744,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.3497109826589595,0.0,0.015102594191391004,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.5350590600653431,0.0,0.41250332793836464,0.16666666666666666,0.14965986394557823,1.0,0.0,0.0,0.0,1.0,0.0
